interaction_id,user_id,product_id,event_type,rating,session_id,event_time,category_id,product_avg_rating,score,score_norm
4267,311,148,purchase,0.0,188,2026-04-22 11:42:23.125017,24,4.8,5.0,1.0
7859,69,39,purchase,0.0,364,2026-02-20 11:42:23.191782,3,2.9,5.0,1.0
7860,87,165,purchase,0.0,364,2026-01-24 11:42:23.191862,7,3.0,5.0,1.0
7862,210,188,purchase,0.0,364,2026-01-16 11:42:23.191943,15,3.8,5.0,1.0
4227,22,181,purchase,0.0,187,2026-01-10 11:42:23.123596,19,2.5,5.0,1.0
4228,194,170,purchase,0.0,187,2026-04-30 11:42:23.123633,8,4.4,5.0,1.0
4229,155,144,purchase,0.0,187,2026-03-29 11:42:23.123666,2,3.8,5.0,1.0
2311,350,32,purchase,0.0,100,2026-05-26 11:42:23.086759,5,4.6,5.0,1.0
6037,395,33,purchase,0.0,271,2026-05-14 11:42:23.160097,7,2.6,5.0,1.0
6039,261,185,purchase,0.0,271,2026-01-19 11:42:23.160125,3,4.7,5.0,1.0
2458,447,32,purchase,0.0,107,2026-01-11 11:42:23.089482,5,4.6,5.0,1.0
5933,467,175,purchase,0.0,269,2026-05-03 11:42:23.157497,8,2.6,5.0,1.0
6905,378,42,purchase,0.0,313,2025-12-28 11:42:23.174370,2,4.5,5.0,1.0
3313,348,193,purchase,0.0,136,2026-04-16 11:42:23.105593,22,3.3,5.0,1.0
3316,225,53,purchase,0.0,137,2026-03-29 11:42:23.105642,4,3.5,5.0,1.0
3322,292,21,purchase,0.0,138,2026-04-12 11:42:23.105778,18,4.3,5.0,1.0
5177,354,92,purchase,0.0,232,2026-02-13 11:42:23.141339,8,2.7,5.0,1.0
1156,321,86,purchase,0.0,55,2026-04-20 11:42:23.066011,25,4.1,5.0,1.0
1171,152,140,purchase,0.0,56,2026-01-31 11:42:23.066314,22,2.9,5.0,1.0
6891,404,189,purchase,0.0,313,2026-03-17 11:42:23.174132,9,4.1,5.0,1.0
1269,403,193,purchase,0.0,58,2026-01-09 11:42:23.067876,22,3.3,5.0,1.0
1270,188,4,purchase,0.0,58,2026-03-24 11:42:23.067893,24,3.0,5.0,1.0
5920,432,147,purchase,0.0,268,2026-05-13 11:42:23.157232,4,4.6,5.0,1.0
4473,284,150,purchase,0.0,198,2025-12-27 11:42:23.128926,7,4.4,5.0,1.0
7838,269,116,purchase,0.0,363,2026-04-28 11:42:23.191035,13,4.5,5.0,1.0
168,346,189,purchase,0.0,8,2026-01-15 11:42:23.042648,9,4.1,5.0,1.0
169,17,94,purchase,0.0,8,2026-04-28 11:42:23.042669,20,4.1,5.0,1.0
2457,188,13,purchase,0.0,107,2026-02-15 11:42:23.089462,19,3.7,5.0,1.0
2300,294,140,purchase,0.0,99,2026-05-22 11:42:23.086591,22,2.9,5.0,1.0
2304,457,61,purchase,0.0,99,2026-02-16 11:42:23.086647,14,2.9,5.0,1.0
155,50,147,purchase,0.0,6,2026-02-09 11:42:23.042374,4,4.6,5.0,1.0
1277,329,135,purchase,0.0,58,2026-03-06 11:42:23.068041,23,3.5,5.0,1.0
1249,98,75,purchase,0.0,57,2026-03-23 11:42:23.067556,17,4.7,5.0,1.0
5252,308,107,purchase,0.0,234,2026-02-27 11:42:23.142551,12,3.4,5.0,1.0
5256,209,102,purchase,0.0,234,2026-03-11 11:42:23.142636,23,4.9,5.0,1.0
5262,71,88,purchase,0.0,234,2026-01-06 11:42:23.142821,25,3.6,5.0,1.0
1137,343,116,purchase,0.0,54,2026-01-15 11:42:23.065637,13,4.5,5.0,1.0
3396,170,121,purchase,0.0,139,2026-02-01 11:42:23.107002,7,4.0,5.0,1.0
3405,84,136,purchase,0.0,142,2026-01-06 11:42:23.107140,7,3.7,5.0,1.0
5173,382,193,purchase,0.0,232,2025-11-28 11:42:23.141275,22,3.3,5.0,1.0
1289,229,87,purchase,0.0,59,2026-03-20 11:42:23.068228,4,4.0,5.0,1.0
1291,272,112,purchase,0.0,59,2026-05-12 11:42:23.068338,5,2.6,5.0,1.0
7829,332,133,purchase,0.0,362,2026-05-21 11:42:23.190826,13,2.5,5.0,1.0
7831,176,72,purchase,0.0,362,2026-05-18 11:42:23.190869,22,2.9,5.0,1.0
4216,458,68,purchase,0.0,187,2026-05-08 11:42:23.123126,10,2.6,5.0,1.0
4221,249,154,purchase,0.0,187,2026-01-17 11:42:23.123298,15,4.0,5.0,1.0
2495,418,107,purchase,0.0,107,2025-12-19 11:42:23.090292,12,3.4,5.0,1.0
6050,27,83,purchase,0.0,274,2026-03-26 11:42:23.160303,24,3.6,5.0,1.0
6054,443,190,purchase,0.0,274,2026-02-22 11:42:23.160366,23,4.2,5.0,1.0
6055,453,16,purchase,0.0,274,2025-12-06 11:42:23.160389,3,4.2,5.0,1.0
6057,500,25,purchase,0.0,274,2025-12-21 11:42:23.160418,3,3.7,5.0,1.0
2509,257,11,purchase,0.0,107,2026-05-12 11:42:23.090535,17,5.0,5.0,1.0
2512,275,83,purchase,0.0,107,2026-04-02 11:42:23.090579,24,3.6,5.0,1.0
7814,495,99,purchase,0.0,361,2026-04-16 11:42:23.190491,12,4.8,5.0,1.0
7819,326,120,purchase,0.0,362,2026-03-13 11:42:23.190606,10,4.2,5.0,1.0
4491,414,42,purchase,0.0,201,2026-05-17 11:42:23.129220,2,4.5,5.0,1.0
4492,241,107,purchase,0.0,201,2026-04-26 11:42:23.129235,12,3.4,5.0,1.0
4196,316,83,purchase,0.0,187,2026-03-03 11:42:23.122315,24,3.6,5.0,1.0
2264,434,156,purchase,0.0,98,2026-04-16 11:42:23.086042,3,4.7,5.0,1.0
5898,273,37,purchase,0.0,268,2026-01-15 11:42:23.155463,15,4.2,5.0,1.0
2483,338,185,purchase,0.0,107,2026-04-25 11:42:23.089876,3,4.7,5.0,1.0
2486,202,11,purchase,0.0,107,2026-05-18 11:42:23.089921,17,5.0,5.0,1.0
2487,428,22,purchase,0.0,107,2025-12-21 11:42:23.089936,19,3.4,5.0,1.0
5160,126,86,purchase,0.0,232,2026-02-24 11:42:23.141053,25,4.1,5.0,1.0
1122,211,186,purchase,0.0,54,2026-02-21 11:42:23.064762,7,3.5,5.0,1.0
1123,421,2,purchase,0.0,54,2026-05-13 11:42:23.064792,12,4.7,5.0,1.0
1136,471,28,purchase,0.0,54,2026-03-31 11:42:23.065585,23,4.9,5.0,1.0
7009,451,166,purchase,0.0,318,2026-02-03 11:42:23.176036,8,4.9,5.0,1.0
6881,47,95,purchase,0.0,313,2026-05-22 11:42:23.173983,2,3.5,5.0,1.0
6862,317,27,purchase,0.0,312,2026-03-08 11:42:23.173602,19,2.8,5.0,1.0
1303,59,71,purchase,0.0,59,2026-01-05 11:42:23.068629,15,4.7,5.0,1.0
6868,352,65,purchase,0.0,313,2026-05-23 11:42:23.173782,23,3.1,5.0,1.0
6869,77,186,purchase,0.0,313,2026-03-23 11:42:23.173797,7,3.5,5.0,1.0
6872,262,194,purchase,0.0,313,2026-04-16 11:42:23.173842,4,3.3,5.0,1.0
3284,445,30,purchase,0.0,135,2026-05-15 11:42:23.104961,5,3.4,5.0,1.0
7801,31,97,purchase,0.0,360,2026-02-02 11:42:23.190203,12,3.1,5.0,1.0
209,214,131,purchase,0.0,10,2025-12-07 11:42:23.043532,17,2.6,5.0,1.0
210,77,184,purchase,0.0,10,2026-02-21 11:42:23.043554,18,4.0,5.0,1.0
218,468,194,purchase,0.0,11,2026-04-05 11:42:23.043728,4,3.3,5.0,1.0
2245,164,57,purchase,0.0,98,2026-03-24 11:42:23.085761,5,3.5,5.0,1.0
2251,36,125,purchase,0.0,98,2026-01-21 11:42:23.085849,2,4.9,5.0,1.0
2256,169,24,purchase,0.0,98,2025-11-29 11:42:23.085921,22,4.3,5.0,1.0
6090,35,183,purchase,0.0,275,2026-05-09 11:42:23.160912,3,3.4,5.0,1.0
5885,72,43,purchase,0.0,267,2026-04-19 11:42:23.155060,24,4.3,5.0,1.0
2504,166,191,purchase,0.0,107,2026-03-12 11:42:23.090449,2,4.3,5.0,1.0
2505,63,105,purchase,0.0,107,2026-05-16 11:42:23.090464,7,4.5,5.0,1.0
2218,253,120,purchase,0.0,97,2025-12-10 11:42:23.085351,10,4.2,5.0,1.0
5868,316,37,purchase,0.0,264,2026-02-07 11:42:23.154634,15,4.2,5.0,1.0
2516,241,165,purchase,0.0,107,2025-12-18 11:42:23.090639,7,3.0,5.0,1.0
226,387,112,purchase,0.0,11,2025-12-17 11:42:23.043894,5,2.6,5.0,1.0
4507,194,198,purchase,0.0,201,2026-04-02 11:42:23.129470,22,3.6,5.0,1.0
4513,151,73,purchase,0.0,201,2026-05-07 11:42:23.129561,20,2.9,5.0,1.0
4520,271,135,purchase,0.0,202,2026-02-24 11:42:23.129687,23,3.5,5.0,1.0
4525,410,38,purchase,0.0,202,2026-04-09 11:42:23.129763,18,3.6,5.0,1.0
6091,395,3,purchase,0.0,275,2026-04-01 11:42:23.160927,18,3.2,5.0,1.0
6095,417,196,purchase,0.0,275,2026-03-24 11:42:23.160985,19,2.9,5.0,1.0
2228,337,40,purchase,0.0,98,2026-02-19 11:42:23.085493,23,2.8,5.0,1.0
2230,5,196,purchase,0.0,98,2026-05-03 11:42:23.085522,19,2.9,5.0,1.0
2236,435,43,purchase,0.0,98,2026-01-20 11:42:23.085615,24,4.3,5.0,1.0
2541,460,155,purchase,0.0,107,2025-12-11 11:42:23.091016,7,3.1,5.0,1.0
252,189,192,purchase,0.0,12,2025-12-29 11:42:23.044539,20,4.1,5.0,1.0
4529,330,168,purchase,0.0,204,2026-04-28 11:42:23.129824,8,4.0,5.0,1.0
4532,139,27,purchase,0.0,204,2026-05-26 11:42:23.129871,19,2.8,5.0,1.0
4171,162,178,purchase,0.0,186,2026-01-27 11:42:23.121260,15,4.3,5.0,1.0
4545,491,114,purchase,0.0,204,2026-04-14 11:42:23.130072,3,3.7,5.0,1.0
4551,155,183,purchase,0.0,204,2026-03-25 11:42:23.130162,3,3.4,5.0,1.0
5857,243,44,purchase,0.0,264,2026-01-08 11:42:23.154358,8,3.6,5.0,1.0
6107,473,153,purchase,0.0,276,2026-02-14 11:42:23.161161,10,3.6,5.0,1.0
6108,214,63,purchase,0.0,276,2026-04-21 11:42:23.161176,20,4.0,5.0,1.0
2210,191,155,purchase,0.0,97,2026-02-18 11:42:23.085236,7,3.1,5.0,1.0
2217,189,164,purchase,0.0,97,2026-03-12 11:42:23.085337,10,3.6,5.0,1.0
1313,248,110,purchase,0.0,59,2026-04-20 11:42:23.068785,14,3.5,5.0,1.0
1315,496,121,purchase,0.0,60,2026-03-12 11:42:23.068817,7,4.0,5.0,1.0
6855,243,2,purchase,0.0,312,2026-04-15 11:42:23.173500,12,4.7,5.0,1.0
3277,1,70,purchase,0.0,134,2026-03-20 11:42:23.104835,17,4.7,5.0,1.0
5287,445,91,purchase,0.0,234,2026-01-27 11:42:23.143234,24,3.2,5.0,1.0
5290,295,85,purchase,0.0,234,2026-02-20 11:42:23.143279,7,4.2,5.0,1.0
7022,81,189,purchase,0.0,318,2026-03-02 11:42:23.176223,9,4.1,5.0,1.0
3413,268,30,purchase,0.0,142,2026-01-08 11:42:23.107263,5,3.4,5.0,1.0
3420,488,182,purchase,0.0,143,2025-11-28 11:42:23.107367,19,4.0,5.0,1.0
5155,445,80,purchase,0.0,232,2026-04-30 11:42:23.140973,18,3.5,5.0,1.0
6828,451,1,purchase,0.0,311,2026-04-25 11:42:23.173047,15,4.6,5.0,1.0
6833,50,16,purchase,0.0,311,2025-12-18 11:42:23.173121,3,4.2,5.0,1.0
2186,205,57,purchase,0.0,97,2025-12-12 11:42:23.084862,5,3.5,5.0,1.0
2192,222,60,purchase,0.0,97,2025-12-19 11:42:23.084952,20,4.1,5.0,1.0
6135,9,98,purchase,0.0,278,2026-05-08 11:42:23.161615,20,3.9,5.0,1.0
265,165,49,purchase,0.0,12,2026-01-25 11:42:23.044822,5,3.2,5.0,1.0
269,157,190,purchase,0.0,12,2026-04-13 11:42:23.044903,23,4.2,5.0,1.0
7762,43,40,purchase,0.0,356,2026-01-12 11:42:23.189294,23,2.8,5.0,1.0
4552,406,86,purchase,0.0,204,2026-04-24 11:42:23.130177,25,4.1,5.0,1.0
4553,11,195,purchase,0.0,204,2025-12-10 11:42:23.130192,25,3.3,5.0,1.0
2206,338,166,purchase,0.0,97,2026-02-25 11:42:23.085179,8,4.9,5.0,1.0
6118,252,84,purchase,0.0,277,2025-11-30 11:42:23.161348,23,3.9,5.0,1.0
6119,496,141,purchase,0.0,277,2026-03-17 11:42:23.161364,15,2.9,5.0,1.0
6123,288,144,purchase,0.0,277,2026-01-06 11:42:23.161424,2,3.8,5.0,1.0
2533,305,129,purchase,0.0,107,2026-01-01 11:42:23.090890,25,3.1,5.0,1.0
6146,498,2,purchase,0.0,279,2026-05-03 11:42:23.161786,12,4.7,5.0,1.0
7745,264,66,purchase,0.0,355,2026-03-31 11:42:23.188919,4,4.2,5.0,1.0
273,55,165,purchase,0.0,12,2026-02-24 11:42:23.044987,7,3.0,5.0,1.0
288,367,144,purchase,0.0,12,2026-01-17 11:42:23.045411,2,3.8,5.0,1.0
257,154,130,purchase,0.0,12,2026-01-25 11:42:23.044647,15,2.8,5.0,1.0
4140,102,136,purchase,0.0,183,2026-05-04 11:42:23.119998,7,3.7,5.0,1.0
4142,362,3,purchase,0.0,183,2025-12-27 11:42:23.120114,18,3.2,5.0,1.0
6124,21,102,purchase,0.0,277,2025-12-15 11:42:23.161438,23,4.9,5.0,1.0
6127,105,108,purchase,0.0,277,2026-03-17 11:42:23.161483,8,3.8,5.0,1.0
6128,463,123,purchase,0.0,277,2026-03-19 11:42:23.161497,7,3.6,5.0,1.0
2180,365,75,purchase,0.0,97,2026-02-18 11:42:23.084772,17,4.7,5.0,1.0
2185,138,94,purchase,0.0,97,2026-03-21 11:42:23.084848,20,4.1,5.0,1.0
7722,247,65,purchase,0.0,353,2026-05-02 11:42:23.188390,23,3.1,5.0,1.0
7733,319,105,purchase,0.0,354,2026-03-07 11:42:23.188649,7,4.5,5.0,1.0
7738,339,120,purchase,0.0,354,2025-12-07 11:42:23.188763,10,4.2,5.0,1.0
7742,296,180,purchase,0.0,355,2026-03-08 11:42:23.188852,13,3.0,5.0,1.0
7712,430,184,purchase,0.0,352,2026-01-16 11:42:23.188073,18,4.0,5.0,1.0
5830,293,130,purchase,0.0,263,2026-01-31 11:42:23.153630,15,2.8,5.0,1.0
6137,341,51,purchase,0.0,278,2026-05-07 11:42:23.161649,2,4.4,5.0,1.0
6845,222,85,purchase,0.0,312,2025-11-29 11:42:23.173344,7,4.2,5.0,1.0
1330,329,199,purchase,0.0,61,2025-12-05 11:42:23.069113,4,2.8,5.0,1.0
7031,78,131,purchase,0.0,319,2026-02-16 11:42:23.176352,17,2.6,5.0,1.0
1090,82,178,purchase,0.0,53,2026-03-19 11:42:23.063683,15,4.3,5.0,1.0
3426,191,118,purchase,0.0,144,2025-11-30 11:42:23.107456,20,4.5,5.0,1.0
3412,240,105,purchase,0.0,142,2026-05-05 11:42:23.107248,7,4.5,5.0,1.0
1350,491,189,purchase,0.0,63,2026-04-03 11:42:23.069421,9,4.1,5.0,1.0
1351,93,148,purchase,0.0,63,2026-03-07 11:42:23.069436,24,4.8,5.0,1.0
1354,228,28,purchase,0.0,63,2025-12-07 11:42:23.069482,23,4.9,5.0,1.0
1356,231,154,purchase,0.0,63,2026-01-08 11:42:23.069511,15,4.0,5.0,1.0
6824,354,10,purchase,0.0,311,2026-03-11 11:42:23.172983,25,4.2,5.0,1.0
4565,321,148,purchase,0.0,204,2026-05-26 11:42:23.130399,24,4.8,5.0,1.0
4571,419,24,purchase,0.0,204,2026-02-08 11:42:23.130510,22,4.3,5.0,1.0
323,207,105,purchase,0.0,14,2025-12-06 11:42:23.046445,7,4.5,5.0,1.0
2585,295,28,purchase,0.0,109,2026-01-28 11:42:23.091687,23,4.9,5.0,1.0
2589,484,133,purchase,0.0,109,2026-02-08 11:42:23.091750,13,2.5,5.0,1.0
2561,317,19,purchase,0.0,108,2026-03-05 11:42:23.091329,18,4.7,5.0,1.0
2563,322,150,purchase,0.0,108,2025-12-13 11:42:23.091358,7,4.4,5.0,1.0
2565,310,5,purchase,0.0,108,2026-02-03 11:42:23.091387,9,4.7,5.0,1.0
6827,98,86,purchase,0.0,311,2026-03-15 11:42:23.173032,25,4.1,5.0,1.0
3240,370,19,purchase,0.0,130,2025-12-31 11:42:23.104264,18,4.7,5.0,1.0
3241,365,111,purchase,0.0,130,2025-12-19 11:42:23.104278,18,2.8,5.0,1.0
3248,306,54,purchase,0.0,131,2025-12-02 11:42:23.104387,23,4.4,5.0,1.0
5141,141,53,purchase,0.0,232,2026-05-07 11:42:23.140735,4,3.5,5.0,1.0
1080,375,93,purchase,0.0,53,2026-04-03 11:42:23.063196,12,4.4,5.0,1.0
1367,41,10,purchase,0.0,63,2025-12-17 11:42:23.069700,25,4.2,5.0,1.0
3222,329,18,purchase,0.0,130,2026-04-27 11:42:23.104002,13,4.5,5.0,1.0
3225,158,144,purchase,0.0,130,2026-04-25 11:42:23.104045,2,3.8,5.0,1.0
7710,85,190,purchase,0.0,352,2026-04-19 11:42:23.188013,23,4.2,5.0,1.0
4576,326,128,purchase,0.0,204,2026-04-10 11:42:23.130587,2,3.5,5.0,1.0
4102,73,30,purchase,0.0,178,2026-05-14 11:42:23.119190,5,3.4,5.0,1.0
4106,62,155,purchase,0.0,179,2026-01-07 11:42:23.119251,7,3.1,5.0,1.0
4578,444,37,purchase,0.0,204,2026-04-12 11:42:23.130618,15,4.2,5.0,1.0
2141,137,69,purchase,0.0,96,2026-03-14 11:42:23.084203,3,3.8,5.0,1.0
2142,91,81,purchase,0.0,96,2026-03-05 11:42:23.084218,10,3.9,5.0,1.0
6179,384,92,purchase,0.0,281,2025-12-09 11:42:23.162290,8,2.7,5.0,1.0
2608,206,140,purchase,0.0,109,2026-04-16 11:42:23.092029,22,2.9,5.0,1.0
2154,70,66,purchase,0.0,97,2026-01-30 11:42:23.084397,4,4.2,5.0,1.0
7713,353,149,purchase,0.0,352,2026-03-23 11:42:23.188102,25,3.8,5.0,1.0
6174,264,11,purchase,0.0,281,2026-01-02 11:42:23.162216,17,5.0,5.0,1.0
338,376,3,purchase,0.0,14,2026-02-15 11:42:23.046864,18,3.2,5.0,1.0
340,341,42,purchase,0.0,14,2025-12-16 11:42:23.046920,2,4.5,5.0,1.0
342,408,200,purchase,0.0,14,2026-01-26 11:42:23.046975,14,3.8,5.0,1.0
321,489,165,purchase,0.0,14,2026-01-22 11:42:23.046390,7,3.0,5.0,1.0
358,184,44,purchase,0.0,15,2026-04-26 11:42:23.047349,8,3.6,5.0,1.0
324,170,102,purchase,0.0,14,2026-04-21 11:42:23.046472,23,4.9,5.0,1.0
326,20,149,purchase,0.0,14,2026-01-12 11:42:23.046525,25,3.8,5.0,1.0
329,444,61,purchase,0.0,14,2026-04-01 11:42:23.046603,14,2.9,5.0,1.0
335,449,177,purchase,0.0,14,2025-12-06 11:42:23.046777,19,2.7,5.0,1.0
7704,290,62,purchase,0.0,352,2026-01-08 11:42:23.187853,10,3.4,5.0,1.0
1390,142,86,purchase,0.0,65,2026-01-05 11:42:23.070446,25,4.1,5.0,1.0
6782,499,158,purchase,0.0,310,2025-12-07 11:42:23.172325,2,3.8,5.0,1.0
1072,420,140,purchase,0.0,53,2026-05-06 11:42:23.063032,22,2.9,5.0,1.0
7061,175,182,purchase,0.0,320,2026-04-23 11:42:23.177080,19,4.0,5.0,1.0
3453,325,143,purchase,0.0,145,2025-12-31 11:42:23.107865,14,3.0,5.0,1.0
